"Ordernumber"	"Orderdate"	"ItemSKU"	"ItemOrdered"	"ItemPrice"	"CustomerGroupId"	"CustomerGroup"	"ShippingMethod"	"ShippingCost"	"PaymentMethod"	"CustomerID"	"CustomerPrefix"	"ItemName"	"OrderStatus"	"GranTotal"	"orders_order_discount_amount"	"orders_order_discount_canceled"	"orders_order_discount_invoiced"	"orders_order_discount_refunded"	"items_item_discount_amount"	"City"	"RegionCode"	"PostCode"	"Country"	"StoreID"
"15000041649"	"2020-09-15"	"5055278111014"	"1.0000"	"3.7500"	"46"	"CA-FR - Centre"	"freeshipping_freeshipping"	"0.0000"	"checkmo"	"41899"	""	"Bouddha Tara verte - Don suprême"	"pending"	"184.7000"	"-73.1100"	""	""	""	"1.1300"	"Trois-Rivières"	"QC"	"G9A1Z4"	"CA"	"15"
"25000041880"	"2020-09-15"	"9788492094318 - B"	"1.0000"	"18000.0000"	"0"	""	"owsh1_santiago_gratis"	"0.0000"	"mercadopago_custom_bank_transfer"	""	""	"El camino gozoso de buena fortuna – En rústica"	"complete"	"32000.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Santiago "	""	"8380000"	"CL"	"25"
"25000041880"	"2020-09-15"	"9788417112622"	"1.0000"	"14000.0000"	"0"	""	"owsh1_santiago_gratis"	"0.0000"	"mercadopago_custom_bank_transfer"	""	""	"Nuevo corazón de la sabiduría – En rústica"	"complete"	"32000.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Santiago "	""	"8380000"	"CL"	"25"
"5000048314"	"2020-09-15"	"5055278102593"	"1.0000"	"3.9500"	"12"	"US - General"	"usps_0_FCP"	"4.0500"	"authorizenet_acceptjs"	"3904"	""	"Avalokiteshvara (4-armed) 2 - 6 x 8 card"	"complete"	"11.9500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Austin"	"TX"	"78704"	"US"	"5"
"5000048314"	"2020-09-15"	"5055278103521"	"1.0000"	"3.9500"	"12"	"US - General"	"usps_0_FCP"	"4.0500"	"authorizenet_acceptjs"	"3904"	""	"Manjushri 2 - 6 x 8 card"	"complete"	"11.9500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Austin"	"TX"	"78704"	"US"	"5"
"20000043649"	"2020-09-15"	"9786586468090"	"1.0000"	"14.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"75874"	""	"Compaixão Universal - E-book (Epub + Kindle)"	"complete"	"14.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"13000042190"	"2020-09-15"	"5065000453947"	"1.0000"	"6.0000"	"18"	"CA - General"	"tablerate_bestway"	"7.1000"	"paypal_express"	"45487"	""	"Heart Jewel - BOOKLET"	"processing"	"37.9300"	"0.0000"	""	"0.0000"	""	"0.0000"	"KESWICK"	"ON"	"L4P4A1"	"CA"	"13"
"13000042190"	"2020-09-15"	"9781906665920"	"1.0000"	"4.9500"	"18"	"CA - General"	"tablerate_bestway"	"7.1000"	"paypal_express"	"45487"	""	"Heart Jewel - eBooklet  EPUB format"	"processing"	"37.9300"	"0.0000"	""	"0.0000"	""	"0.0000"	"KESWICK"	"ON"	"L4P4A1"	"CA"	"13"
"13000042190"	"2020-09-15"	"5065000918217"	"1.0000"	"15.9500"	"18"	"CA - General"	"tablerate_bestway"	"7.1000"	"paypal_express"	"45487"	""	"Kadampa Prayers - CD"	"processing"	"37.9300"	"0.0000"	""	"0.0000"	""	"0.0000"	"KESWICK"	"ON"	"L4P4A1"	"CA"	"13"
"15000041650"	"2020-09-15"	"2913-1025"	"1.0000"	"7.0000"	"45"	"CA-FR - General"	"flatrate_flatrate"	"3.0000"	"paypal_express"	"67797"	""	"Trésor de sagesse - livret"	"processing"	"17.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Drummondville "	"QC"	"J2c6z9 "	"CA"	"15"
"15000041650"	"2020-09-15"	"5055278103545"	"1.0000"	"2.0000"	"45"	"CA-FR - General"	"flatrate_flatrate"	"3.0000"	"paypal_express"	"67797"	""	"Mandjoushri 2 - mini-carte"	"processing"	"17.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Drummondville "	"QC"	"J2c6z9 "	"CA"	"15"
"15000041650"	"2020-09-15"	"2913-1025-epub"	"1.0000"	"4.9500"	"45"	"CA-FR - General"	"flatrate_flatrate"	"3.0000"	"paypal_express"	"67797"	""	"Trésor de sagesse - livret numérique"	"processing"	"17.8500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Drummondville "	"QC"	"J2c6z9 "	"CA"	"15"
"4000051953"	"2020-09-15"	"9781910368244"	"1.0000"	"6.9500"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"6022"	""	"The Oral Instructions of Mahamudra - English (2nd Ed) - EPUB EBOOK DOWNLOAD"	"complete"	"6.9500"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"20000043650"	"2020-09-15"	"7898632431049"	"1.0000"	"10.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"41102"	""	"O Ioga de Buda Vajrapani - E-book (Epub + Kindle)"	"complete"	"15.0000"	"-9.0000"	""	"-9.0000"	""	"3.7500"	""	""	""	""	"20"
"20000043650"	"2020-09-15"	"7898632430912"	"1.0000"	"14.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"41102"	""	"O Ioga de Buda Vajrapani - MP3"	"complete"	"15.0000"	"-9.0000"	""	"-9.0000"	""	"5.2500"	""	""	""	""	"20"
"4000051954"	"2020-09-15"	"5065000453015"	"1.0000"	"0.8300"	"1"	"UK - General"	"owsh1_car_s"	"0.9500"	"stripe_payments"	"65206"	""	"Stupa 1 - A6 SMALL CARD"	"complete"	"1.9500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Gateshead"	""	"NE11 0TG"	"GB"	"4"
"5000048315"	"2020-09-15"	"5065000918316"	"1.0000"	"5.0000"	"12"	"US - General"	"usps_0_FCP"	"4.0500"	"paypal_express"	"74556"	""	"Medicine Buddha Prayer - Booklet"	"complete"	"22.0400"	"0.0000"	""	"0.0000"	""	"0.0000"	"Loveland"	"CO"	"80537"	"US"	"5"
"5000048315"	"2020-09-15"	"5055278103071"	"1.0000"	"12.9900"	"12"	"US - General"	"usps_0_FCP"	"4.0500"	"paypal_express"	"74556"	""	"Songs of Healing - MP3 Download"	"complete"	"22.0400"	"0.0000"	""	"0.0000"	""	"0.0000"	"Loveland"	"CO"	"80537"	"US"	"5"
"4000051955"	"2020-09-15"	"5055278108809"	"1.0000"	"20.7900"	"1"	"UK - General"	"owsh1_car_s"	"1.9500"	"stripe_payments"	"75875"	""	"Buddha Shakyamuni and Prajnaparamita - 20x30 INCH LARGE POSTER"	"complete"	"59.8400"	"0.0000"	""	"0.0000"	""	"0.0000"	"Southampton"	""	"SO40 3FQ"	"GB"	"4"
"4000051955"	"2020-09-15"	"5055278108632"	"1.0000"	"20.7900"	"1"	"UK - General"	"owsh1_car_s"	"1.9500"	"stripe_payments"	"75875"	""	"35 Confession Buddhas 2 - 20x30 INCH LARGE POSTER"	"complete"	"59.8400"	"0.0000"	""	"0.0000"	""	"0.0000"	"Southampton"	""	"SO40 3FQ"	"GB"	"4"
"4000051955"	"2020-09-15"	"9780948006708"	"1.0000"	"7.9900"	"1"	"UK - General"	"owsh1_car_s"	"1.9500"	"stripe_payments"	"75875"	""	"Introduction to Buddhism - PAPERBACK"	"complete"	"59.8400"	"0.0000"	""	"0.0000"	""	"0.0000"	"Southampton"	""	"SO40 3FQ"	"GB"	"4"
"20000043651"	"2020-09-15"	"5055278108830"	"1.0000"	"4.0000"	"42"	"BR - Geral"	"owsh1_impresso_n1edit"	"9.0000"	"mercadopago_custom"	"44113"	""	"Buda da Medicina 2 - minicard"	"complete"	"38.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Belo Horizonte"	""	"30530430"	"BR"	"20"
"20000043651"	"2020-09-15"	"9788584870172"	"1.0000"	"15.0000"	"42"	"BR - Geral"	"owsh1_impresso_n1edit"	"9.0000"	"mercadopago_custom"	"44113"	""	"Prece do Buda da Medicina - Livreto"	"complete"	"38.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Belo Horizonte"	""	"30530430"	"BR"	"20"
"20000043651"	"2020-09-15"	"7898632430363"	"1.0000"	"10.0000"	"42"	"BR - Geral"	"owsh1_impresso_n1edit"	"9.0000"	"mercadopago_custom"	"44113"	""	"Sons de Cura - CD"	"complete"	"38.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Belo Horizonte"	""	"30530430"	"BR"	"20"
"8000044040"	"2020-09-15"	"9788415849575"	"1.0000"	"11.0000"	"14"	"ES - General"	""	"0.0000"	"paypal_express"	"17929"	""	"Tesoro de contemplación – eBook ePub"	"complete"	"11.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"4000051956"	"2020-09-15"	"9781910368596"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"48189"	""	"How to Transform Your Life - FREE KINDLE EBOOK DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000051957"	"2020-09-15"	"5055278110345"	"1.0000"	"2.5000"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"22281"	""	"The Yoga of Buddha Maitreya Sadhana - EPUB EBOOKLET DOWNLOAD"	"complete"	"3.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"5000048316"	"2020-09-15"	"9781910368039"	"1.0000"	"17.9500"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"12304"	""	"Clear Light of Bliss (3rd Edition) - Paperback"	"complete"	"27.2000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Summervillle "	"SC"	"29485"	"US"	"5"
"5000048316"	"2020-09-15"	"5055278100360"	"1.0000"	"1.0000"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"12304"	""	"Plastic book cover - 200mm"	"complete"	"27.2000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Summervillle "	"SC"	"29485"	"US"	"5"
"4000051958"	"2020-09-15"	"5055278113551"	"1.0000"	"8.3300"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"75877"	""	"Meditations for a Clear Mind (2nd Ed) - MP3 AUDIO DOWNLOAD"	"complete"	"10.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"13000042195"	"2020-09-15"	"5055278104931"	"1.0000"	"10.9500"	"18"	"CA - General"	""	"0.0000"	"checkmo"	"30267"	""	"Songs from the Joyful Land (Wishfulfilling Jewel with pauses for meditation) - MP3"	"pending"	"24.7400"	"0.0000"	""	""	""	"0.0000"	""	""	""	""	"13"
"13000042195"	"2020-09-15"	"5055278103156"	"1.0000"	"10.9500"	"18"	"CA - General"	""	"0.0000"	"checkmo"	"30267"	""	"Songs from the Joyful Land (Wishfulfilling Jewel with Tsog) - MP3"	"pending"	"24.7400"	"0.0000"	""	""	""	"0.0000"	""	""	""	""	"13"
"4000051959"	"2020-09-15"	"9781906665982"	"1.0000"	"2.5000"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"31005"	""	"Powa Ceremony - EPUB EBOOKLET DOWNLOAD"	"complete"	"3.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"20000043652"	"2020-09-15"	"9786586468120"	"1.0000"	"30.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"44331"	""	"Clara-Luz de Êxtase - E-book (Epub + Kindle)"	"complete"	"40.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"20000043652"	"2020-09-15"	"9788584870479"	"1.0000"	"10.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"44331"	""	"Prece do Buda da Medicina - E-book (Epub + Kindle)"	"complete"	"40.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"20000043653"	"2020-09-15"	"9788584870332"	"1.0000"	"0.0000"	"42"	"BR - Geral"	""	"0.0000"	"free"	"75878"	""	"Budismo Moderno - E-book (Kindle)"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"20000043654"	"2020-09-15"	"9788584870332"	"1.0000"	"0.0000"	"42"	"BR - Geral"	""	"0.0000"	"free"	"75878"	""	"Budismo Moderno - E-book (Kindle)"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"4000051960"	"2020-09-15"	"9781906665722"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"75879"	""	"Modern Buddhism - FREE KINDLE EBOOK DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000051960"	"2020-09-15"	"978-1-906665-76-0"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"75879"	""	"Modern Buddhism - FREE eBook PDF DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000051961"	"2020-09-15"	"9781906665685"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"75880"	""	"Modern Buddhism - FREE EPUB EBOOK DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"10000042027"	"2020-09-15"	"5055278111564"	"1.0000"	"7.0000"	"25"	"MX - General"	""	"0.0000"	"paypal_express"	"11124"	""	"Cientos de Deidades de la Tierra Gozosa según el tantra del yoga supremo – MP3"	"complete"	"7.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"10"
"5000048317"	"2020-09-15"	"5055278112936"	"1.0000"	"9.9900"	"8"	"US - Centers"	""	"0.0000"	"purchaseorder"	"18251"	""	"Prayers for Meditation and Essence of Good Fortune - AUDIO MP3 DOWNLOAD"	"pending"	"9.9900"	"0.0000"	""	""	""	"0.0000"	""	""	""	""	"5"
"20000043655"	"2020-09-15"	"9786586468090"	"1.0000"	"14.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"33246"	""	"Compaixão Universal - E-book (Epub + Kindle)"	"complete"	"24.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"20000043655"	"2020-09-15"	"7898632432534"	"1.0000"	"10.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"33246"	""	"O Estilo de Vida Kadampa - E-book (Epub + Kindle)"	"complete"	"24.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"8000044041"	"2020-09-15"	"9788415849834"	"1.0000"	"9.5000"	"14"	"ES - General"	""	"0.0000"	"stripe_payments"	"75882"	""	"Cómo comprender la mente – eBook ePub"	"complete"	"9.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"8"
"2000042861"	"2020-09-15"	"FR-MP3-TS"	"1.0000"	"5.8300"	"16"	"FR - General"	""	"0.0000"	"systempay_standard"	"42597"	""	"Trésor de sagesse - MP3 à télécharger"	"processing"	"7.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"2"
"4000051962"	"2020-09-15"	"9781910368589"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"75883"	""	"How to Transform Your Life - FREE EPUB EBOOK DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"4000051963"	"2020-09-15"	"9781910368596"	"1.0000"	"0.0000"	"1"	"UK - General"	""	"0.0000"	"free"	"75883"	""	"How to Transform Your Life - FREE KINDLE EBOOK DOWNLOAD"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"5000048318"	"2020-09-15"	"9781910368831"	"1.0000"	"15.9500"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"21747"	""	"Universal Compassion - PAPERBACK"	"complete"	"53.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Collingswood"	"NJ"	"08108"	"US"	"5"
"5000048318"	"2020-09-15"	"9780978906719"	"1.0000"	"14.9500"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"21747"	""	"How to Solve Our Human Problems - US Edition - Paperback"	"complete"	"53.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Collingswood"	"NJ"	"08108"	"US"	"5"
"5000048318"	"2020-09-15"	"5055278100360"	"1.0000"	"1.0000"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"21747"	""	"Plastic book cover - 200mm"	"complete"	"53.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Collingswood"	"NJ"	"08108"	"US"	"5"
"5000048318"	"2020-09-15"	"9781616060275"	"1.0000"	"12.9500"	"12"	"US - General"	"usps_1"	"8.2500"	"paypal_express"	"21747"	""	"Meditations for a Clear Mind - 2nd US Edition - Audio CD"	"complete"	"53.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Collingswood"	"NJ"	"08108"	"US"	"5"
"4000051964"	"2020-09-15"	"9781906665098"	"1.0000"	"3.5000"	"1"	"UK - General"	"owsh1_car_s"	"0.9500"	"stripe_payments"	"46180"	""	"The Vows and Commitments of Kadampa Buddhism - BOOKLET"	"complete"	"4.4500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Denstone"	""	"ST14 5HR"	"GB"	"4"
"4000051965"	"2020-09-15"	"5065000453794"	"1.0000"	"3.5000"	"1"	"UK - General"	"owsh1_car_s"	"1.9500"	"stripe_payments"	"31438"	""	"Pathway to the Pure Land - BOOKLET"	"complete"	"19.4000"	"0.0000"	""	"0.0000"	""	"0.0000"	"London"	""	"N4 4LA"	"GB"	"4"
"4000051965"	"2020-09-15"	"5065000918033"	"1.0000"	"11.6200"	"1"	"UK - General"	"owsh1_car_s"	"1.9500"	"stripe_payments"	"31438"	""	"Prayers for the Dying & Deceased - AUDIO CD "	"complete"	"19.4000"	"0.0000"	""	"0.0000"	""	"0.0000"	"London"	""	"N4 4LA"	"GB"	"4"
"20000043656"	"2020-09-15"	"9788584870714"	"1.0000"	"25.0000"	"42"	"BR - Geral"	""	"0.0000"	"mercadopago_custom"	"75885"	""	"O Espelho do Dharma com Adições - E-book (Epub + Kindle)"	"complete"	"25.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"20"
"5000048319"	"2020-09-16"	"9781616060343"	"7.0000"	"16.9500"	"8"	"US - Centers"	"ups_GND"	"36.8600"	"purchaseorder"	"18543"	""	"Modern Buddhism (2nd US edition) - Paperback"	"pending"	"233.7000"	"-84.3600"	""	""	""	"35.5900"	"Phoenix"	"AZ"	"85020"	"US"	"5"
"5000048319"	"2020-09-16"	"9781616060497-1"	"5.0000"	"16.9500"	"8"	"US - Centers"	"ups_GND"	"36.8600"	"purchaseorder"	"18543"	""	"The New Eight Steps to Happiness - Paperback - with White Tara"	"pending"	"233.7000"	"-84.3600"	""	""	""	"25.4300"	"Phoenix"	"AZ"	"85020"	"US"	"5"
"5000048319"	"2020-09-16"	"9781616060497"	"3.0000"	"16.9500"	"8"	"US - Centers"	"ups_GND"	"36.8600"	"purchaseorder"	"18543"	""	"The New Eight Steps to Happiness - Paperback"	"pending"	"233.7000"	"-84.3600"	""	""	""	"15.2600"	"Phoenix"	"AZ"	"85020"	"US"	"5"
"5000048319"	"2020-09-16"	"9781910368718"	"1.0000"	"26.9500"	"8"	"US - Centers"	"ups_GND"	"36.8600"	"purchaseorder"	"18543"	""	"Ocean of Nectar - PAPERBACK"	"pending"	"233.7000"	"-84.3600"	""	""	""	"8.0800"	"Phoenix"	"AZ"	"85020"	"US"	"5"
"13000042196"	"2020-09-16"	"9781910368244"	"1.0000"	"11.9500"	"18"	"CA - General"	""	"0.0000"	"paypal_express"	"2960"	""	"The Oral Instructions of Mahamudra - English (2nd Ed) - eBook EPUB format"	"complete"	"33.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"13"
"13000042196"	"2020-09-16"	"9781910368459"	"1.0000"	"19.9500"	"18"	"CA - General"	""	"0.0000"	"paypal_express"	"2960"	""	"The Oral Instructions of Mahamudra - English (2nd Ed) - Audiobook MP3"	"complete"	"33.5000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"13"
"5000048320"	"2020-09-16"	"9781906665098"	"1.0000"	"5.9500"	"12"	"US - General"	"usps_0_FCP"	"4.2000"	"authorizenet_acceptjs"	"21416"	""	"The Vows and Commitments of Kadampa Buddhism - Booklet"	"complete"	"12.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Honolulu"	"HI"	"96822"	"US"	"5"
"5000048320"	"2020-09-16"	"5055278107161"	"1.0000"	"1.9500"	"12"	"US - General"	"usps_0_FCP"	"4.2000"	"authorizenet_acceptjs"	"21416"	""	"Dorje Shugden 4 - 4 x 6 card"	"complete"	"12.1000"	"0.0000"	""	"0.0000"	""	"0.0000"	"Honolulu"	"HI"	"96822"	"US"	"5"
"13000042197"	"2020-09-16"	"5055278113889"	"1.0000"	"5.9500"	"18"	"CA - General"	""	"0.0000"	"paypal_express"	"2889"	""	"Essence of Good Fortune - EPUB EBOOKLET DOWNLOAD"	"complete"	"6.2500"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"13"
"5000048321"	"2020-09-16"	"9781616060268"	"1.0000"	"14.9500"	"12"	"US - General"	"usps_0_FCP"	"5.5000"	"paypal_express"	"75886"	""	"The New Meditation Handbook -  (2nd US ed.) Paperback"	"complete"	"20.4500"	"0.0000"	""	"0.0000"	""	"0.0000"	"Omaha"	"NE"	"68154-2875"	"US"	"5"
"13000042198"	"2020-09-16"	"9781910368411"	"1.0000"	"11.9500"	"18"	"CA - General"	""	"0.0000"	"paypal_express"	"67402"	""	"The New Eight Steps to Happiness - eBook KINDLE format"	"complete"	"12.5500"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"13"
"25000041881"	"2020-09-16"	"9788415849841"	"1.0000"	"7000.0000"	"54"	"CL - General"	""	"0.0000"	"mercadopago_custom_bank_transfer"	"75888"	""	"Cómo comprender la mente – eBook Kindle Mobi"	"complete"	"7000.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"25"
"5000048322"	"2020-09-16"	"9781616060329-mp3"	"1.0000"	"7.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"26670"	""	"Meditations for a Kind Heart - 2nd US edition - MP3 "	"complete"	"23.9700"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048322"	"2020-09-16"	"9781616060275-mp3"	"1.0000"	"7.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"26670"	""	"Meditations for a Clear Mind - MP3 - US Version (2nd Ed)"	"complete"	"23.9700"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"5000048322"	"2020-09-16"	"9781616060305-mp3"	"1.0000"	"7.9900"	"12"	"US - General"	""	"0.0000"	"authorizenet_acceptjs"	"26670"	""	"Meditations for Relaxation - MP3 - US Version (2nd Ed)"	"complete"	"23.9700"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
"4000051966"	"2020-09-16"	"9781913105129"	"1.0000"	"8.3300"	"1"	"UK - General"	""	"0.0000"	"stripe_payments"	"75889"	""	"The New Eight Steps to Happiness - AUDIOBOOK DOWNLOAD (MP3 or M4B)"	"complete"	"10.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"4"
"13000042199"	"2020-09-16"	"9781906665685"	"1.0000"	"0.0000"	"18"	"CA - General"	"tablerate_bestway"	"6.4000"	"paypal_express"	"65130"	""	"Modern Buddhism - FREE eBook EPUB format"	"processing"	"13.5300"	"0.0000"	""	"0.0000"	""	"0.0000"	"Etobicoke"	"ON"	"M8X 1C9"	"CA"	"13"
"13000042199"	"2020-09-16"	"5065000453787"	"1.0000"	"6.0000"	"18"	"CA - General"	"tablerate_bestway"	"6.4000"	"paypal_express"	"65130"	""	"Prayers for Meditation - BOOKLET"	"processing"	"13.5300"	"0.0000"	""	"0.0000"	""	"0.0000"	"Etobicoke"	"ON"	"M8X 1C9"	"CA"	"13"
"5000048323"	"2020-09-16"	"5065000453626"	"7.0000"	"5.0000"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"The Great Mother - Booklet"	"pending"	"232.5200"	"-84.7800"	""	""	""	"10.5000"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278199968"	"10.0000"	"1.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Prajnaparamita 2 - wallet card"	"pending"	"232.5200"	"-84.7800"	""	""	""	"5.8500"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278102777"	"4.0000"	"1.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Prajnaparamita 2 - 4 x 6 card"	"pending"	"232.5200"	"-84.7800"	""	""	""	"2.3400"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278102784"	"3.0000"	"3.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Prajnaparamita 2 - 6 x 8 card"	"pending"	"232.5200"	"-84.7800"	""	""	""	"3.5500"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278102791"	"2.0000"	"7.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Prajnaparamita 2 - 8 x 12 small poster"	"pending"	"232.5200"	"-84.7800"	""	""	""	"4.7700"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278108526"	"1.0000"	"39.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Green Tara 3 - 20 x 30 art print"	"pending"	"232.5200"	"-84.7800"	""	""	""	"11.9900"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"9781906665500"	"3.0000"	"30.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"The New Guide to Dakini Land - Hardback    "	"pending"	"232.5200"	"-84.7800"	""	""	""	"27.8500"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278105617"	"5.0000"	"1.9500"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"Amitayus 2 - wallet card"	"pending"	"232.5200"	"-84.7800"	""	""	""	"2.9300"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048323"	"2020-09-16"	"5055278101022"	"10.0000"	"5.0000"	"8"	"US - Centers"	"usps_1"	"34.7000"	"purchaseorder"	"18581"	""	"The Yoga of Great Mother Prajnaparamita - Booklet"	"pending"	"232.5200"	"-84.7800"	""	""	""	"15.0000"	"Albuquerque"	"NM"	"87108"	"US"	"5"
"5000048324"	"2020-09-16"	"9781616060350-0435-0459"	"1.0000"	"0.0000"	"12"	"US - General"	""	"0.0000"	"free"	"75890"	""	"Modern Buddhism - (US 2nd ed.) FREE eBook Kindle format"	"closed"	"0.0000"	"0.0000"	""	"0.0000"	""	"0.0000"	""	""	""	""	"5"
